{0} changes from previous,{0}与之前的更改,
{0} change from previous,{0}与之前的更改,
Server Configuration Monitor Settings,服务器配置监视器设置,
Learn more about SCM 2019.4 features,了解有关SCM 2019.4功能的更多信息,
Profile,个人资料,
Server configuration profiles to import,导入服务器配置配置文件,
Select configuration profiles to monitor on discovered nodes. Each selected profile will be automatically assigned to eligible nodes.,选择配置概要文件以监视发现的节点。每个选定的配置文件将自动分配给合格的节点。,
No configuration profiles were detected on discovered nodes.,在发现的节点上未检测到配置文件。,
Learn more about Server Configuration Discovery,了解有关服务器配置发现的更多信息,
Manually assign configuration profiles to be monitored,手动分配要监视的配置文件,
nodes are being monitored for server configuration changes,正在监视节点的服务器配置更改,
"Scan existing devices in the Orion database for suggested configurations to monitor, or manually assign configuration profiles to individual devices.",扫描Orion数据库中的现有设备以获取建议的配置以进行监视，或将配置配置文件手动分配给各个设备。,
Server Configuration Discovery,服务器配置发现,
Allowed number of server configurations,允许的服务器配置数量,
Current number of server configurations,当前服务器配置数,
No server configuration events found in the selected time period.,在所选时间段内未找到服务器配置事件。,
Last 25 Server Configuration Events,最近25个服务器配置事件,
Active Server Configuration Alerts,Active Server配置警报,
Select the server configuration profiles you want to monitor:,选择要监视的服务器配置概要文件:,
Only out-of-the-box server configuration profiles are available in network discovery.,网络发现中仅提供开箱即用的服务器配置配置文件。,
Server Configuration,服务器配置,
'Who made the change' detection,“谁做出了改变”检测,
"'Who made the change' detection for files and registry entries on Windows servers, watching for changes in near real-time.",Windows服务器上的文件和注册表项的“谁进行了更改”检测，几乎实时地监视更改。,
Set Up 'Who Made the change' Detection,设置“谁进行了更改”检测,
PowerShell script monitoring,PowerShell脚本监视,
"Define custom PowerShell scripts, distribute them to Orion agents, and detect when the output changes.",定义自定义PowerShell脚本，将它们分发给Orion代理程序，并检测输出何时更改。,
Azure SQL DB Support,Azure SQL DB支持,
Deploy Orion in the cloud using Azure SQL DB for your SQL database.,使用适用于您的SQL数据库的Azure SQL DB在云平台中部署Orion。,
"Monitor Linux hardware, software and files",监视Linux硬件，软件和文件,
Monitor changes to server hardware and software and select specific files you want to watch for changes.,监视服务器硬件和软件的更改，并选择要监视更改的特定文件。,
"Execute Linux scripts (bash, python or others)",执行Linux脚本（bash，python或其他）,
Build and deploy Linux scripts and monitor the output for changes.,构建和部署Linux脚本，并监视输出的更改。,
Out of the box Linux profile,开箱即用的Linux配置文件,
"Ready to use Linux profile for monitoring hardware, software, packages, network configuration, security and more.",准备使用Linux配置文件来监视硬件，软件，软件包，网络配置，安全性等。,
Test Profile Elements before deploying them to your servers,在将配置文件元素部署到服务器之前，先对其进行测试,
"Easily test your elements before deploying them. See the output of your scripts, the list of files that will be returned, or the registry settings you will capture.",在部署元素之前，可以轻松对其进行测试。查看脚本的输出，将返回的文件列表或将捕获的注册表设置。,
Structural diff preview,结构差异预览,
"For structured content (XML, JSON), see the changes that matter (the values), while completely ignoring changes to the structure (spaces, returns, order, etc.)",对于结构化内容（XML，JSON），请查看重要的更改（值），而完全忽略结构的更改（空格，返回，顺序等）。,
Assign/Unassign SCM profiles in Manage Nodes,管理节点中的AssignnUnassign SCM配置文件,
Quickly assign and unassign SCM profiles from the Manage Nodes view.,从“管理节点”视图中快速分配和取消分配SCM配置文件。,
We found the following storage arrays on your provider.  Please select which arrays you want to monitor.  You can track your available license capacity as you make your selection.,我们在您的提供程序上找到了以下存储阵列。请选择要监视的阵列。选择时，您可以跟踪可用的许可证容量。,
Choose Data Targets,选择数据目标,
Select what type of storage device you want to monitor.,选择您要监视的存储设备类型。,
Choose Device Type,选择设备类型,
Choose which poller you want to use for data collection.  You can manage and load balance your pollers from the settings pages if you need to do so at a later point.,选择要用于数据收集的轮询器。如果以后需要，可以从设置页面管理和平衡轮询器。,
Choose Poller,选择轮询器,
Storage Resource Monitor monitors Dell EqualLogic PS Series arrays through APIs over SNMP on the array itself.  Please enter the information for the Dell EqualLogic PS Series array you wish to monitor.,存储资源监视器通过SNMP本身上的SNMP通过API监视Dell EqualLogic PS系列阵列。请输入要监控的Dell EqualLogic PS系列阵列的信息。,
Storage Resource Monitor monitors EMC Data Domain arrays through APIs over SNMP on the array itself.  Please enter the information for the EMC Data Domain array you wish to monitor.,存储资源监视器通过SNMP本身上的SNMP通过API监视EMC Data Domain阵列。请输入要监视的EMC Data Domain阵列的信息。,
Storage Resource Monitor monitors {0} storage array via an SMI-S provider embedded on the array. Please enter the information for the {0} array you wish to monitor.,存储资源监视器通过嵌入在阵列上的SMI-S提供程序监视{0}存储阵列。请输入要监视的{0}阵列的信息。,
Storage Resource Monitor monitors EMC VNX for File storage profile via an SMI-S provider embedded on the array.  Please enter the information for the EMC VNX for file array you wish to monitor.,Storage Resource Monitor通过阵列上嵌入的SMI-S提供程序监视EMC VNX for File存储配置文件。请输入要监视的EMC VNX for File阵列的信息。,
File Storage Polling Properties,文件存储轮询属性,
Choose Data Source,选择数据源,
Add storage arrays to Storage Resource Monitor to begin monitoring them.,将存储阵列添加到“存储资源监视器”以开始对其进行监视。,
"You have chosen to add the following storage devices into Storage Resource Monitor. Click """"{0}"""" to complete the process and begin monitoring your assets.",您已选择将以下存储设备添加到Storage Resource Monitor。单击“'{0}'“以完成该过程并开始监视您的资产。,
Results,结果,
Add Storage Device,添加存储设备,
Fake Setting Name,假设定名称,
LUNs,LUN,
Polling Address,轮询地址,
CIMOM Version,CIMOM版本,
Provider Version,提供商版本,
Provider Sync Interval,提供者同步间隔,
Operation System,作业系统,
Test Resource,测试资源,
LUN details,LUN详细信息,
LUN Status,LUN状态,
UUID,UID,
Mapped,映射的,
Default Controller,默认控制器,
Current Controller,电流控制器,
Cache Enabled,启用缓存,
RAID Configuration Type,RAID配置类型,
Parent Volume,父卷,
Storage Pool,储存池,
Array,数组,
Cluster,簇,
Vserver,虚拟服务器,
Associated Endpoints,关联端点,
File System Used Capacity,文件系统已用容量,
Consumed Capacity,消耗能力,
Projected Run-Out,预计跳动,
SRM LUN Thresholds,SRM LUN阈值,
SMI-S,SMI-S,
SNMPV2,SNMPV2,
Provider IP Address or Hostname,提供商IP地址或主机名,
Control Station IP Address &lt;br /&gt;or Hostname,控制站IP地址&lt;br&gt;或主机名,
Credential Display Name,凭证显示名称,
Provider Username,提供商用户名,
HTTPS Port,HTTPS端口,
HTTP Port,HTTP端口,
Interop Namespace,互操作命名空间,
Array Namespace,数组命名空间,
Provider Password,提供者密码,
Array API Username,阵列API用户名,
Array API Password,阵列API密码,
Array API Port,阵列API端口,
Array API Http Port,阵列API Http端口,
Array API Https Port,阵列API Https端口,
Array API Path,数组API路径,
Array Type,数组类型,
Choose Providers,选择供应商,
Provider,提供者,
Arrays,数组,
Licensing,发牌,
Poller,波勒,
Add SMI-S Provider,添加SMI-S提供程序,
Use HTTP (default is HTTPS),使用HTTP（默认为HTTPS）,
